Bussiness__City,Bussiness__Country,Bussiness__Description,Bussiness__Name,Bussiness__StreetAddress,Bussiness__Zipcode,Customer__Email,Customer__Name,Customer__PhoneNumber,Customer__Address__line1,Customer__Address__line2,Invoice__BillDetails__Name,Invoice__BillDetails__Quantity,Invoice__BillDetails__Rate,Invoice__Description,Invoice__DueDate,Invoice__IssueDate,Invoice__Number,Invoice__Tax,Pdf__NO
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,Cotton Ground ,Awesome Steel Sausages ,115 ,35 ,nostrud ea et exercitation eiusmod veniam velit veniam tempor velit culpa nostrud consectetur sint excepteur sunt esse do,26-06-2023,12-05-2023,PL78471652155541337034579773,10,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,Cotton Ground ,Sleek Plastic Cheese ,129 ,83 ,nostrud ea et exercitation eiusmod veniam velit veniam tempor velit culpa nostrud consectetur sint excepteur sunt esse do,26-06-2023,12-05-2023,PL78471652155541337034579773,10,10
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Fantastic Granite Tuna ,36 ,69 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Ergonomic Concrete Chair ,104 ,52 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Generic Plastic Bacon ,13 ,98 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Licensed Granite Chicken ,88 ,38 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Licensed Rubber Shoes ,89 ,75 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Practical Fresh Salad ,62 ,28 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Fantastic Frozen Chair ,119 ,33 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Awesome Plastic Bacon ,93 ,52 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Incredible Metal Fish ,55 ,49 ,nostrud ea eiusmod aliqua nulla aliqua commodo,06-07-2023,12-05-2023,VA79BS9703382218861658,10,11
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Fantastic Rubber Gloves ,58 ,65 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Refined Plastic Mouse ,56 ,79 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Unbranded Rubber Hat ,42 ,42 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Fantastic Cotton Gloves ,22 ,19 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Unbranded Cotton Chips ,80 ,76 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Incredible Plastic Towels ,125 ,76 ,cillum pariatur ut quis quis amet est laborum esse ut laboris,29-06-2023,12-05-2023,HU09591267295510040401720839,10,12
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Refined Steel Chips ,80 ,40 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Handcrafted Concrete Cheese ,36 ,87 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Handmade Cotton Hat ,24 ,39 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Rustic Steel Chips ,76 ,58 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Intelligent Soft Tuna ,31 ,21 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,Mwanza ,Practical Rubber Chips ,126 ,48 ,culpa nulla adipisicing reprehenderit proident mollit,20-06-2023,12-05-2023,NL21QPRB2424672182,10,13
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou ,Incredible Rubber Chicken ,16 ,41 ,ea culpa nostrud sint labore consequat,25-06-2023,12-05-2023,GB37WFFO25512305525612,10,14
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou ,Rustic Metal Towels ,81 ,38 ,ea culpa nostrud sint labore consequat,25-06-2023,12-05-2023,GB37WFFO25512305525612,10,14
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou ,Unbranded Concrete Ball ,124 ,15 ,ea culpa nostrud sint labore consequat,25-06-2023,12-05-2023,GB37WFFO25512305525612,10,14
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou ,Incredible Rubber Sausages ,62 ,82 ,ea culpa nostrud sint labore consequat,25-06-2023,12-05-2023,GB37WFFO25512305525612,10,14
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou ,Gorgeous Cotton Pants ,31 ,66 ,ea culpa nostrud sint labore consequat,25-06-2023,12-05-2023,GB37WFFO25512305525612,10,14
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Incredible Plastic Cheese ,72 ,18 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Gorgeous Concrete Cheese ,112 ,69 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Rustic Metal Shoes ,29 ,24 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Sleek Rubber Cheese ,37 ,100 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Refined Metal Pants ,33 ,31 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Unbranded Concrete Salad ,83 ,36 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Terri.Ernser@yahoo.com,Terri Ernser ,415-897-1517,231 Jayne Fields ,laborum labore ullamco commodo consectetur ,Awesome Metal Mouse ,83 ,86 ,exercitation tempor sint irure,04-07-2023,12-05-2023,QA23GSEDDLR17T5THL7KRIELFWJ9K,10,15
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou,Ergonomic Rubber Table ,75 ,51 ,elit deserunt aute enim ad,09-07-2023,12-05-2023,FO8840123458407519,10,16
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou,Refined Plastic Pizza ,5 ,64 ,elit deserunt aute enim ad,09-07-2023,12-05-2023,FO8840123458407519,10,16
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Cary.Zboncak@gmail.com,Cary Zboncak ,741-215-8162,8236 O'Hara Glens ,Moutsamoudou,Licensed Cotton Towels ,15 ,83 ,elit deserunt aute enim ad,09-07-2023,12-05-2023,FO8840123458407519,10,16
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Ergonomic Steel Keyboard ,22 ,14 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Refined Steel Chicken ,35 ,54 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Handmade Concrete Table ,78 ,78 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Practical Concrete Tuna ,65 ,56 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Fantastic Fresh Car ,122 ,61 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Candace3@yahoo.com,Candace Gerhold ,633-008-6596,533 Hintz Pine ,consectetur enim exercitation commodo mollit officia sunt ,Tasty Wooden Salad ,18 ,92 ,ipsum incididunt qui nostrud,28-06-2023,12-05-2023,MK495804UZ2P32RXD77,10,17
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Richard_Rodriguez@hotmail.com,Richard Rodriguez ,402-261-8314,355 Muller Field ,Saint George ,Awesome Granite Salad ,46 ,29 ,dolore minim sunt Lorem est,28-06-2023,12-05-2023,DJ196692345471QU7QUNRNTAQ89,10,18
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Richard_Rodriguez@hotmail.com,Richard Rodriguez ,402-261-8314,355 Muller Field ,Saint George ,Handcrafted Frozen Computer ,35 ,23 ,dolore minim sunt Lorem est,28-06-2023,12-05-2023,DJ196692345471QU7QUNRNTAQ89,10,18
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Richard_Rodriguez@hotmail.com,Richard Rodriguez ,402-261-8314,355 Muller Field ,Saint George ,Awesome Frozen Fish ,124 ,90 ,dolore minim sunt Lorem est,28-06-2023,12-05-2023,DJ196692345471QU7QUNRNTAQ89,10,18
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Richard_Rodriguez@hotmail.com,Richard Rodriguez ,402-261-8314,355 Muller Field ,Saint George ,Awesome Concrete Shirt ,48 ,86 ,dolore minim sunt Lorem est,28-06-2023,12-05-2023,DJ196692345471QU7QUNRNTAQ89,10,18
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Fantastic Fresh Mouse ,65 ,73 ,nostrud adipisicing enim incididunt ut irure in ex labore Lorem et sit velit ea laborum ad,26-06-2023,12-05-2023,AE731492TIOBCCUXSXS9RVG,10,19
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Awesome Granite Computer ,88 ,46 ,nostrud adipisicing enim incididunt ut irure in ex labore Lorem et sit velit ea laborum ad,26-06-2023,12-05-2023,AE731492TIOBCCUXSXS9RVG,10,19
Jamestown,"Tennessee, USA",We are here to serve you better. Reach out to us in case of any concern or feedbacks.,NearBy Electronics,3741 Glory Road,38556,Don_Zulauf40@hotmail.com,Don Zulauf ,110-825-4839,121 Jacobs River ,Port-Vila ,Handmade Soft Towels ,78 ,99 ,nostrud adipisicing enim incididunt ut irure in ex labore Lorem et sit velit ea laborum ad,26-06-2023,12-05-2023,AE731492TIOBCCUXSXS9RVG,10,19
